shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
226_0_CIRC_shp,38.74068160,-9.12310330,15,228
108_0_DESC_shp,38.72445090,-9.14989830,456,8104
66_0_DESC_shp,38.76759860,-9.10396340,372,7332
144_0_DESC_shp,38.77371020,-9.11836760,187,4015
144_0_ASC_shp,38.72533620,-9.11314120,187,4164
103_1_ASC_shp,38.72540160,-9.15107760,11,112
103_1_DESC_shp,38.71646320,-9.21328060,11,75
109_4_ASC_shp,38.69723100,-9.20103690,282,6113
136_0_DESC_shp,38.73084530,-9.12787460,626,12500
106_4_DESC_shp,38.71212110,-9.22225850,234,2593
136_0_ASC_shp,38.77464160,-9.14855160,626,12472
106_4_ASC_shp,38.71367570,-9.22264010,234,5939
151_0_DESC_shp,38.70629420,-9.14383950,652,14337
115_0_DESC_shp,38.71373650,-9.12244330,622,13751
120_0_DESC_shp,38.74302410,-9.20547330,215,4159
120_0_ASC_shp,38.73821310,-9.21763830,215,4893
176_0_ASC_shp,38.78061420,-9.11964930,219,3752
176_0_DESC_shp,38.77621580,-9.12652310,219,4980
203_2_ASC_shp,38.78183280,-9.11890310,467,9330
60_0_ASC_shp,38.70106930,-9.22688460,443,8744
212_0_ASC_shp,38.78327000,-9.14241070,189,3753
203_2_DESC_shp,38.73107130,-9.14654560,467,9995
212_0_DESC_shp,38.78116980,-9.15486500,189,2889
104_5_DESC_shp,38.71383790,-9.20074930,294,5728
103_5_ASC_shp,38.70642280,-9.17485070,356,7189
103_2_DESC_shp,38.72589650,-9.14938560,555,10850
60_0_DESC_shp,38.70461610,-9.17662260,474,8102
103_2_ASC_shp,38.70958600,-9.20336910,555,11547
151_0_ASC_shp,38.71306190,-9.12300340,146,2185
151_0_DESC_shp,38.77721980,-9.11793060,146,2312
103_1_ASC_shp,38.70310290,-9.20241910,411,8273
103_1_DESC_shp,38.70466830,-9.16237110,411,8047
102_4_ASC_shp,38.70614180,-9.17320290,149,2951
75_0_ASC_shp,38.71052920,-9.14242840,335,4401
75_0_ASC_shp,38.72143840,-9.13000930,49,1519
66_0_ASC_shp,38.71324690,-9.12357460,173,2353
204_1_DESC_shp,38.74883640,-9.09670910,177,3565
107_0_DESC_shp,38.71175460,-9.21467520,47,721
204_1_ASC_shp,38.71488330,-9.12103010,177,2615
60_0_DESC_shp,38.71517130,-9.23261420,28,309
107_0_ASC_shp,38.74611150,-9.14799940,47,1411
204_0_ASC_shp,38.69851060,-9.18300080,237,4429
204_0_DESC_shp,38.75915130,-9.09670390,237,4714
66_0_DESC_shp,38.78106050,-9.11101910,164,3058
100_1_ASC_shp,38.78138400,-9.09682030,429,10181
100_1_DESC_shp,38.75926130,-9.11160060,429,8589
189_0_DESC_shp,38.72135370,-9.12917570,358,7050
189_0_ASC_shp,38.71851550,-9.17146510,358,7430
106_0_DESC_shp,38.69984230,-9.22721660,28,227
106_0_ASC_shp,38.76838400,-9.10435900,28,474
103_5_ASC_shp,38.69739090,-9.19961620,471,9700
248_0_ASC_shp,38.71375530,-9.20120210,369,7229
248_0_DESC_shp,38.72753140,-9.16140190,369,8416
65_0_ASC_shp,38.70676410,-9.14158850,19,207
123_0_DESC_shp,38.74768560,-9.17104910,268,4661
123_0_ASC_shp,38.74537230,-9.16926240,268,6164
204_0_ASC_shp,38.76573930,-9.09790010,729,17232
204_0_DESC_shp,38.69631150,-9.19911710,729,18126
245_0_CIRC_shp,38.71453680,-9.14426600,189,3884
201_2_ASC_shp,38.73616660,-9.21329990,409,8029
201_2_DESC_shp,38.74824030,-9.18094520,409,7712
147_0_DESC_shp,38.70820000,-9.15466000,391,8028
147_0_ASC_shp,38.72779160,-9.12425860,391,7625
172_1_DESC_shp,38.70533070,-9.14330730,454,8339
192_1_ASC_shp,38.70870840,-9.13525420,25,610
192_1_DESC_shp,38.72729500,-9.14405070,25,481
60_0_ASC_shp,38.71560200,-9.23452080,671,11351
143_0_DESC_shp,38.71576330,-9.15894860,183,3845
103_5_ASC_shp,38.71008810,-9.20357310,563,11606
143_0_ASC_shp,38.73296070,-9.14112930,183,3395
171_0_ASC_shp,38.70920580,-9.19564520,479,9158
171_0_DESC_shp,38.70718320,-9.14151400,479,9883
104_0_DESC_shp,38.71207720,-9.19871840,259,4728
104_0_ASC_shp,38.74830010,-9.20055820,259,5786
103_2_DESC_shp,38.71145720,-9.20992760,53,701
104_0_DESC_shp,38.76892650,-9.19565090,803,16217
103_2_ASC_shp,38.73516200,-9.14525450,53,1396
104_0_ASC_shp,38.69706040,-9.22198430,803,16344
167_4_DESC_shp,38.72116850,-9.17308080,172,6949
144_0_DESC_shp,38.75606580,-9.11348480,322,6767
170_4_ASC_shp,38.77393910,-9.15536360,120,2132
144_0_ASC_shp,38.74244990,-9.11282480,322,6959
199_0_DESC_shp,38.73722230,-9.14575720,435,7918
170_4_DESC_shp,38.78793640,-9.14522030,120,2403
199_0_ASC_shp,38.78297410,-9.16355760,435,8668
64_0_ASC_shp,38.70987410,-9.13508300,103,1034
199_1_ASC_shp,38.70631610,-9.14300240,28,204
199_1_DESC_shp,38.78691950,-9.17995280,28,316
220_0_CIRC_shp,38.70508990,-9.18997910,77,2488
220_0_CIRC_shp,38.70407150,-9.18247920,323,7500
64_0_DESC_shp,38.74761200,-9.14843900,134,2488
106_3_ASC_shp,38.76006810,-9.11714280,2,345
204_1_DESC_shp,38.76153080,-9.09850790,80,1867
204_1_ASC_shp,38.70774000,-9.13932960,80,625
226_0_CIRC_shp,38.73947760,-9.11772420,143,2676
199_0_DESC_shp,38.75943990,-9.15667540,323,5224
199_0_ASC_shp,38.76638370,-9.15762860,323,6666
192_1_ASC_shp,38.72243150,-9.16119990,342,6678
192_1_DESC_shp,38.70690310,-9.15808590,342,6585
171_2_ASC_shp,38.70760920,-9.13987910,43,464
171_2_DESC_shp,38.70383970,-9.17231860,43,850
78_0_ASC_shp,38.70644440,-9.15428910,15,792
103_0_DESC_shp,38.74836900,-9.14757780,680,13526
103_0_ASC_shp,38.71174770,-9.21101460,680,14123
108_3_ASC_shp,38.74643890,-9.18331040,116,1955
108_3_DESC_shp,38.74951820,-9.19273190,116,2522
171_0_ASC_shp,38.70361840,-9.17143080,312,5968
143_0_DESC_shp,38.73881830,-9.12038800,515,9935
114_0_DESC_shp,38.70492790,-9.19613270,138,3058
208_0_ASC_shp,38.77009860,-9.10924160,213,4418
171_0_DESC_shp,38.70630940,-9.17934670,312,6256
143_0_ASC_shp,38.70431350,-9.18520030,515,9812
114_0_ASC_shp,38.72734390,-9.11931880,138,2572
208_0_DESC_shp,38.76799100,-9.10977250,213,3968
163_0_ASC_shp,38.72140710,-9.12889180,148,3205
75_0_ASC_shp,38.70999090,-9.13329480,240,3213
251_0_CIRC_shp,38.73874130,-9.13546050,52,1445
75_0_DESC_shp,38.71982220,-9.12974290,277,2866
194_3_DESC_shp,38.73384730,-9.14530160,440,11000
191_0_CIRC_shp,38.73136140,-9.17405450,85,2393
208_0_ASC_shp,38.76698610,-9.10408030,301,6198
208_0_DESC_shp,38.77487730,-9.09751190,301,5550
210_0_CIRC_shp,38.74448250,-9.11354250,252,5427
64_0_ASC_shp,38.78383330,-9.14284500,668,13758
101_0_DESC_shp,38.74383480,-9.21978090,21,271
101_0_ASC_shp,38.70865150,-9.13348960,21,185
191_0_CIRC_shp,38.74260910,-9.16649040,204,4492
103_3_ASC_shp,38.71105540,-9.21077000,153,3057
103_3_DESC_shp,38.69739710,-9.20394190,153,2857
146_1_ASC_shp,38.73251700,-9.16928430,181,3277
146_1_DESC_shp,38.72799930,-9.15991530,181,3154
103_4_ASC_shp,38.69787530,-9.20463500,594,11959
200_0_ASC_shp,38.76868030,-9.11488550,374,9238
169_0_ASC_shp,38.72563210,-9.18871870,131,3589
200_0_DESC_shp,38.74603110,-9.14787380,374,8905
169_0_DESC_shp,38.70745370,-9.22282160,131,1829
204_0_ASC_shp,38.70660020,-9.14185740,367,8238
204_0_DESC_shp,38.73128990,-9.10549080,367,8307
136_1_ASC_shp,38.71372320,-9.12350820,157,2228
136_0_DESC_shp,38.70788030,-9.13864710,886,18033
136_0_ASC_shp,38.78578920,-9.17310170,886,17357
147_3_ASC_shp,38.70623890,-9.14320660,120,1109
61_0_DESC_shp,38.70636560,-9.14382530,874,15688
199_1_ASC_shp,38.78309810,-9.16345130,594,10598
199_1_DESC_shp,38.71416650,-9.13985530,594,11066
239_2_CIRC_shp,38.75615540,-9.13632830,147,3324
107_2_DESC_shp,38.71497570,-9.21461970,32,357
107_2_ASC_shp,38.72446830,-9.15030170,32,248
143_1_ASC_shp,38.73955180,-9.12688670,49,783
143_1_DESC_shp,38.70460240,-9.17648840,49,862
64_0_DESC_shp,38.72756530,-9.14886690,241,4832
175_3_ASC_shp,38.72582600,-9.17265260,146,4289
250_0_CIRC_shp,38.72145600,-9.16075820,86,2197
195_0_ASC_shp,38.75391910,-9.20615400,632,14598
106_0_DESC_shp,38.76198100,-9.13073690,665,15856
106_0_ASC_shp,38.71089790,-9.22627520,665,18641
203_0_ASC_shp,38.79029620,-9.12460130,550,11608
199_1_ASC_shp,38.78755220,-9.16955940,680,12653
203_0_DESC_shp,38.72512100,-9.15392340,550,11019
199_1_DESC_shp,38.70699440,-9.14166580,680,12155
145_0_DESC_shp,38.73648710,-9.10791180,449,9213
145_0_ASC_shp,38.74252650,-9.13312050,449,9233
170_0_ASC_shp,38.78094970,-9.14100890,471,11109
170_0_DESC_shp,38.75485510,-9.13911530,471,11087
144_0_DESC_shp,38.77061820,-9.09748170,32,492
109_3_ASC_shp,38.70569960,-9.17614630,23,443
144_0_ASC_shp,38.71088890,-9.13864180,32,607
109_3_DESC_shp,38.71504620,-9.23311510,23,262
100_1_ASC_shp,38.76857940,-9.10423070,309,7908
100_1_DESC_shp,38.76790130,-9.11018800,309,6299
195_0_DESC_shp,38.75548650,-9.20467190,64,1154
195_0_ASC_shp,38.74645510,-9.11288560,64,1291
193_2_DESC_shp,38.70068190,-9.22729770,204,3073
221_0_CIRC_shp,38.70233560,-9.20247450,528,11410
102_4_ASC_shp,38.69761320,-9.20426710,322,6336
76_0_ASC_shp,38.70627990,-9.14480470,144,1582
64_0_DESC_shp,38.70602970,-9.14388210,473,8244
168_0_ASC_shp,38.74442280,-9.19643500,283,6960
165_0_ASC_shp,38.75835490,-9.18540910,404,9096
168_0_DESC_shp,38.75496680,-9.18619570,283,6079
165_0_DESC_shp,38.78071880,-9.15937650,404,9126
136_0_DESC_shp,38.71691930,-9.12069050,747,14847
111_2_DESC_shp,38.74239670,-9.16655250,533,11801
136_0_ASC_shp,38.78235400,-9.16345820,747,14698
111_2_ASC_shp,38.77420310,-9.15975780,533,12728
208_2_ASC_shp,38.76162850,-9.09861000,261,5097
208_2_DESC_shp,38.78324940,-9.09405440,261,4382
115_0_DESC_shp,38.73248090,-9.11725610,545,11189
115_0_ASC_shp,38.71067650,-9.12738590,545,19630
114_0_DESC_shp,38.70452370,-9.18484880,215,4379
105_0_DESC_shp,38.72453950,-9.11569100,173,3782
114_0_ASC_shp,38.73388980,-9.13504500,215,4137
105_0_ASC_shp,38.74245420,-9.10238230,173,3660
248_0_ASC_shp,38.74158470,-9.16866130,11,56
248_0_DESC_shp,38.70376570,-9.19442070,11,155
205_0_ASC_shp,38.71086360,-9.12709780,196,3514
205_0_DESC_shp,38.71509450,-9.13623870,196,3798
176_0_ASC_shp,38.78042280,-9.12535100,281,4946
176_0_DESC_shp,38.78200710,-9.12108480,281,6310
136_0_DESC_shp,38.70704790,-9.14166790,922,18315
136_0_ASC_shp,38.78714120,-9.17119690,922,17792
199_1_ASC_shp,38.78584980,-9.17214700,733,13262
199_1_DESC_shp,38.70602970,-9.14388210,733,12490
105_0_DESC_shp,38.75654700,-9.11291720,461,9904
105_0_ASC_shp,38.74548620,-9.13554600,461,9920
227_0_CIRC_shp,38.74213450,-9.17783660,265,5315
103_1_ASC_shp,38.71100430,-9.21078110,489,9942
106_3_ASC_shp,38.75544860,-9.14967280,109,3520
103_1_DESC_shp,38.71077500,-9.15352190,489,9816
171_3_DESC_shp,38.70452450,-9.18647730,290,5598
104_0_DESC_shp,38.71836680,-9.19892010,339,6315
171_3_ASC_shp,38.70351800,-9.16374340,290,5295
104_0_ASC_shp,38.73987750,-9.20232260,339,7485
245_0_CIRC_shp,38.72070550,-9.13969190,313,6635
61_1_DESC_shp,38.73481510,-9.16512520,506,8878
240_0_CIRC_shp,38.76688350,-9.18537880,139,3568
118_0_DESC_shp,38.74823990,-9.11384860,455,9949
118_0_ASC_shp,38.75448260,-9.13164640,455,8861
209_0_CIRC_shp,38.76523550,-9.10966070,139,2294
194_0_DESC_shp,38.78038250,-9.14084970,108,2231
209_0_CIRC_shp,38.75900980,-9.10560160,67,1060
194_0_ASC_shp,38.77261240,-9.14954000,108,2424
164_0_DESC_shp,38.73662980,-9.13385330,397,7490
108_0_DESC_shp,38.72901050,-9.14951050,396,7403
108_0_ASC_shp,38.74879800,-9.21644350,396,7830
61_0_ASC_shp,38.72765510,-9.16145660,209,3713
104_5_DESC_shp,38.74912540,-9.20238750,585,11479
171_3_ASC_shp,38.71064330,-9.20380260,683,12867
208_0_ASC_shp,38.78177010,-9.09716440,88,1928
208_0_DESC_shp,38.76621380,-9.09785610,88,1575
178_1_DESC_shp,38.74209080,-9.20009110,268,4981
118_0_DESC_shp,38.74862520,-9.10875280,543,11504
178_1_ASC_shp,38.73575850,-9.20335150,268,5672
118_0_ASC_shp,38.75661660,-9.14605780,543,10589
172_0_ASC_shp,38.74395660,-9.13900950,405,7389
172_0_DESC_shp,38.72002570,-9.11734970,405,8225
158_0_CIRC_shp,38.71358240,-9.13961160,25,372
123_0_DESC_shp,38.75173290,-9.17363700,290,5167
123_0_ASC_shp,38.74231260,-9.16784930,290,6629
117_0_DESC_shp,38.74314910,-9.14681410,375,7446
117_0_ASC_shp,38.71975500,-9.15581730,375,7820
118_0_DESC_shp,38.75474180,-9.12863310,271,5736
109_0_DESC_shp,38.70257150,-9.22738830,157,2332
118_0_ASC_shp,38.75683150,-9.11299920,271,5151
178_3_DESC_shp,38.72536210,-9.19400930,398,8292
109_0_ASC_shp,38.70642280,-9.17485070,157,3477
167_0_ASC_shp,38.72397470,-9.16269240,120,2268
178_3_ASC_shp,38.75418740,-9.19748530,398,9203
167_0_DESC_shp,38.71124560,-9.17761090,120,5728
143_1_ASC_shp,38.74218130,-9.13157000,73,1324
143_1_DESC_shp,38.70351130,-9.17115780,73,1344
109_3_ASC_shp,38.71524050,-9.23254160,547,8475
123_0_DESC_shp,38.73710030,-9.16800170,184,3233
123_0_ASC_shp,38.75602260,-9.16962180,184,4150
196_0_DESC_shp,38.71636730,-9.14229100,551,11984
103_2_DESC_shp,38.70653750,-9.15832750,369,7419
103_2_ASC_shp,38.70511700,-9.17687760,369,7429
61_1_DESC_shp,38.74675150,-9.18448460,330,6302
118_0_DESC_shp,38.75919250,-9.12390240,363,7729
170_4_ASC_shp,38.79831690,-9.15022570,371,8460
118_0_ASC_shp,38.75739760,-9.12646050,363,6972
172_0_ASC_shp,38.70774590,-9.13273730,120,1133
172_0_DESC_shp,38.74916190,-9.14191300,120,2432
111_0_DESC_shp,38.75677260,-9.17777850,196,4313
111_0_ASC_shp,38.75474350,-9.17949360,196,4340
190_1_ASC_shp,38.74562840,-9.15431850,147,3135
190_1_DESC_shp,38.74240040,-9.16768070,147,3918
227_0_CIRC_shp,38.74823790,-9.16812980,85,1191
117_0_DESC_shp,38.75177800,-9.16753460,511,10893
117_0_ASC_shp,38.70487750,-9.17713490,511,10856
107_0_DESC_shp,38.70932060,-9.20825340,103,1718
107_0_ASC_shp,38.73416640,-9.14502120,103,2767
65_0_ASC_shp,38.77321050,-9.10496540,855,17460
210_0_CIRC_shp,38.75256790,-9.11328050,63,1342
199_0_DESC_shp,38.76787950,-9.15832890,249,4226
199_0_ASC_shp,38.75821350,-9.15366030,249,5518
104_5_DESC_shp,38.72826420,-9.19747820,432,7845
107_0_DESC_shp,38.70707090,-9.14166260,435,9497
205_0_ASC_shp,38.71740940,-9.12992610,98,1937
107_0_ASC_shp,38.70641220,-9.15494460,435,8534
205_0_DESC_shp,38.71982220,-9.12974290,98,1854
147_0_DESC_shp,38.71430960,-9.12287280,21,504
147_0_ASC_shp,38.70574420,-9.14321870,21,160
239_0_CIRC_shp,38.75993140,-9.14858920,237,5605
76_0_ASC_shp,38.69947320,-9.22847510,481,9490
282_0_ASC_shp,38.77439870,-9.16223160,76,1012
282_0_DESC_shp,38.76068390,-9.19535680,76,1616
147_3_ASC_shp,38.72471730,-9.12216940,555,9295
171_3_DESC_shp,38.70641220,-9.15494460,428,8829
171_3_ASC_shp,38.70433220,-9.18952400,428,7990
106_3_ASC_shp,38.71880030,-9.21788610,479,14510
241_0_ASC_shp,38.73677830,-9.16886830,250,4769
241_0_DESC_shp,38.72512330,-9.16769640,250,4508
66_0_ASC_shp,38.74931520,-9.09650290,381,7344
204_1_DESC_shp,38.73587620,-9.10418970,230,5422
106_0_DESC_shp,38.72372960,-9.20841910,290,4441
209_0_CIRC_shp,38.76586450,-9.12475250,469,8101
204_1_ASC_shp,38.72813260,-9.10973020,230,4530
106_0_ASC_shp,38.75744140,-9.16938400,290,8410
147_3_ASC_shp,38.70894960,-9.15058120,243,3173
78_0_ASC_shp,38.70349070,-9.16966280,57,2203
112_0_DESC_shp,38.74795130,-9.21725830,43,621
112_0_ASC_shp,38.72952530,-9.14041020,43,880
64_0_DESC_shp,38.76265800,-9.15685570,36,589
143_1_ASC_shp,38.72519610,-9.15109030,277,4913
143_1_DESC_shp,38.72726740,-9.14611580,277,5140
77_0_DESC_shp,38.70980450,-9.13373610,94,1309
147_1_ASC_shp,38.72818890,-9.12444490,92,2004
147_1_DESC_shp,38.72573990,-9.12249640,92,2134
195_0_DESC_shp,38.74988350,-9.11354520,555,13564
195_0_ASC_shp,38.75469020,-9.19630230,555,13396
147_3_ASC_shp,38.72453300,-9.14615400,371,5723
194_0_DESC_shp,38.76253170,-9.15335500,265,7336
194_0_ASC_shp,38.78807210,-9.14518830,265,7192
204_0_ASC_shp,38.70925760,-9.12945540,485,9540
60_0_ASC_shp,38.70136890,-9.22786300,487,8858
204_0_DESC_shp,38.70870840,-9.13525420,485,12197
136_1_ASC_shp,38.70624560,-9.14318750,7,39
143_1_ASC_shp,38.71427200,-9.16075400,369,6580
143_1_DESC_shp,38.73525070,-9.13874370,369,6777
199_3_DESC_shp,38.74887340,-9.14176060,297,5824
121_0_DESC_shp,38.71811280,-9.19894220,342,7420
121_0_ASC_shp,38.71386720,-9.20116910,342,7278
200_0_ASC_shp,38.77156350,-9.09740680,465,11337
200_0_DESC_shp,38.72814680,-9.14832530,465,10981
175_0_ASC_shp,38.72897590,-9.17173910,224,5279
61_0_ASC_shp,38.72762700,-9.16201720,213,3765
175_0_DESC_shp,38.74021460,-9.15027920,224,6228
61_0_DESC_shp,38.75549490,-9.20471240,204,3587
248_0_ASC_shp,38.70676780,-9.19696680,449,8700
248_0_DESC_shp,38.73696460,-9.16643400,449,9706
200_0_ASC_shp,38.77483130,-9.10104680,513,12176
200_0_DESC_shp,38.72452200,-9.15049760,513,11512
178_0_ASC_shp,38.72637970,-9.19424230,151,2992
178_0_DESC_shp,38.75675280,-9.20094820,151,2332
75_0_DESC_shp,38.70993510,-9.13406760,91,1284
201_2_ASC_shp,38.73283240,-9.21622040,369,7531
201_2_DESC_shp,38.74636630,-9.18969990,369,6590
203_3_DESC_shp,38.72606820,-9.15021840,526,10655
203_3_ASC_shp,38.77791160,-9.11780090,526,11054
170_0_ASC_shp,38.79553930,-9.15099770,597,13554
170_0_DESC_shp,38.73390080,-9.13508340,597,14107
201_0_ASC_shp,38.74735030,-9.18915650,278,5957
201_0_DESC_shp,38.74175090,-9.20660240,278,4568
199_0_ASC_shp,38.78697940,-9.18025340,687,12856
176_0_ASC_shp,38.76846580,-9.09795750,15,260
200_0_ASC_shp,38.73546860,-9.14518650,100,2553
176_0_DESC_shp,38.74419160,-9.13216090,15,510
200_0_DESC_shp,38.76737910,-9.10187830,100,2190
114_0_DESC_shp,38.71374750,-9.19731700,5,200
114_0_ASC_shp,38.73402960,-9.11267920,5,60
201_2_ASC_shp,38.74286620,-9.20576360,217,4528
201_2_DESC_shp,38.73782670,-9.21390340,217,3259
62_0_DESC_shp,38.72846960,-9.15993660,316,5847
200_0_ASC_shp,38.75716300,-9.13748780,234,6120
200_0_DESC_shp,38.76695950,-9.12857730,234,5063
198_0_DESC_shp,38.73591290,-9.12887870,241,4976
198_0_ASC_shp,38.72734780,-9.12830110,241,4055
118_0_DESC_shp,38.74808610,-9.16482660,86,1379
204_3_ASC_shp,38.78383020,-9.10860270,767,18577
118_0_ASC_shp,38.74917820,-9.10517190,86,1558
152_0_ASC_shp,38.77514630,-9.09763550,380,10720
152_0_DESC_shp,38.70783750,-9.13891540,380,11080
64_0_ASC_shp,38.71443440,-9.13975070,147,1871
278_0_CIRC_shp,38.75574980,-9.19959700,447,9293
107_2_DESC_shp,38.71329840,-9.13771330,525,10802
107_2_ASC_shp,38.70953810,-9.21107900,525,10913
64_0_DESC_shp,38.73829330,-9.14603220,178,3551
199_0_DESC_shp,38.78889370,-9.17591180,64,802
199_0_ASC_shp,38.72519800,-9.14939090,64,1576
65_0_DESC_shp,38.71357560,-9.13720980,850,17226
172_1_DESC_shp,38.73122600,-9.12782730,52,1090
172_1_ASC_shp,38.70753940,-9.14006320,52,380
198_0_ASC_shp,38.72314850,-9.14233630,373,6790
109_0_DESC_shp,38.70092990,-9.18198830,437,7416
109_0_ASC_shp,38.70005260,-9.22720790,437,9101
171_2_ASC_shp,38.70622950,-9.14322950,87,826
171_2_DESC_shp,38.70437350,-9.15990010,87,1953
277_0_ASC_shp,38.76946380,-9.17075070,367,8485
106_3_ASC_shp,38.73647710,-9.20581820,358,11051
171_4_DESC_shp,38.71981210,-9.13800860,301,5665
243_0_CIRC_shp,38.72072450,-9.13183430,42,976
204_3_ASC_shp,38.70682180,-9.14160000,206,5795
203_0_ASC_shp,38.77919490,-9.12008360,460,9747
203_0_DESC_shp,38.73501390,-9.14522000,460,9525
123_0_DESC_shp,38.72772700,-9.16234200,96,1906
123_0_ASC_shp,38.74732550,-9.15523270,96,2156
103_3_ASC_shp,38.69738930,-9.19964240,20,280
103_3_DESC_shp,38.70897120,-9.21254140,20,238
227_0_CIRC_shp,38.75589370,-9.18103260,187,3197
116_4_DESC_shp,38.73861000,-9.15816450,352,7316
278_0_CIRC_shp,38.74165660,-9.20285250,267,6434
116_4_ASC_shp,38.76910760,-9.18974710,352,7842
75_0_ASC_shp,38.70939380,-9.13804590,284,3668
251_0_CIRC_shp,38.74357410,-9.14064440,16,634
209_0_CIRC_shp,38.77800170,-9.11778770,348,5905
62_0_ASC_shp,38.70352290,-9.18206060,117,2146
106_3_ASC_shp,38.74925200,-9.19125620,244,7935
62_0_DESC_shp,38.73166430,-9.12754930,108,2089
203_0_ASC_shp,38.76698010,-9.12887690,314,7307
203_0_DESC_shp,38.75826890,-9.14087300,314,6106
108_3_ASC_shp,38.70987410,-9.13508300,369,14484
108_3_DESC_shp,38.73413570,-9.15383550,369,6721
106_4_DESC_shp,38.70055220,-9.22738830,46,308
106_4_ASC_shp,38.74293250,-9.20540380,46,780
209_0_CIRC_shp,38.77701640,-9.11795030,274,4867
116_3_DESC_shp,38.72623390,-9.14970410,435,9010
171_3_DESC_shp,38.71449320,-9.20450630,70,1687
171_3_ASC_shp,38.71788310,-9.13665670,70,1537
117_0_DESC_shp,38.71568030,-9.15863640,184,3864
117_0_ASC_shp,38.74826490,-9.14873440,184,4197
168_0_ASC_shp,38.75774080,-9.17905450,145,3574
168_0_DESC_shp,38.74175080,-9.20660320,145,2834
170_0_ASC_shp,38.74906850,-9.12968960,77,1855
170_0_ASC_shp,38.77360580,-9.16162370,323,7060
170_0_DESC_shp,38.79061950,-9.15069530,77,1587
158_0_CIRC_shp,38.71696950,-9.14593100,113,2220
170_0_DESC_shp,38.76770780,-9.15825540,323,7920
116_3_ASC_shp,38.76217280,-9.19731680,323,6992
116_3_DESC_shp,38.73869420,-9.16456930,323,6728
106_4_DESC_shp,38.70904170,-9.22475610,160,1408
242_0_CIRC_shp,38.71255940,-9.13067530,96,930
106_4_ASC_shp,38.72744290,-9.21206040,160,3454
64_0_ASC_shp,38.73989360,-9.14618250,292,5144
150_0_ASC_shp,38.75281510,-9.20963860,559,9845
150_0_DESC_shp,38.70580200,-9.14388950,559,9667
176_0_ASC_shp,38.77500980,-9.11129620,143,2489
64_0_DESC_shp,38.72447020,-9.15031170,285,5299
176_0_DESC_shp,38.76825690,-9.12737070,143,3877
195_0_DESC_shp,38.75595390,-9.19987050,99,1684
195_0_ASC_shp,38.74304380,-9.11243700,99,1761
121_4_DESC_shp,38.71463390,-9.21458360,126,3742
173_0_ASC_shp,38.71412040,-9.13742860,5,56
173_0_DESC_shp,38.71210250,-9.13286430,5,39
178_1_DESC_shp,38.72262920,-9.18661230,504,9843
178_1_ASC_shp,38.76157170,-9.19656580,504,10993
103_2_DESC_shp,38.74849920,-9.14819410,687,13519
245_0_CIRC_shp,38.71519450,-9.14152460,238,5020
144_0_DESC_shp,38.71148720,-9.13572720,691,14728
144_0_ASC_shp,38.77224310,-9.09760420,691,14603
189_2_DESC_shp,38.72114690,-9.12708950,177,2916
189_2_ASC_shp,38.72764150,-9.14140990,177,3759
101_0_DESC_shp,38.70728860,-9.13384710,822,17004
107_2_DESC_shp,38.70671570,-9.14160360,419,9457
107_2_ASC_shp,38.70487980,-9.19671540,419,8784
239_2_CIRC_shp,38.74797540,-9.13662490,37,1160
242_0_CIRC_shp,38.70874680,-9.13310520,266,3405
103_1_ASC_shp,38.69734410,-9.20262170,370,7421
144_0_DESC_shp,38.77507980,-9.10057430,76,1329
103_1_DESC_shp,38.70595360,-9.17267580,370,7109
144_0_ASC_shp,38.70766370,-9.13293980,76,1436
122_0_DESC_shp,38.73493130,-9.15183270,475,10124
