route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
110_0,Ferias Escolares_Util_20260101,18945_20260101_110_0_13,,,0,,110_0_ASC_shp,,
210_0,Ferias Escolares_Util_20260101,17541_20260101_210_0_13,,,0,,210_0_CIRC_shp,,
110_0,Ferias Escolares_Util_20260101,18945_20260101_110_0_10,,,1,,110_0_DESC_shp,,
102_0,Ferias Escolares_Util_20260101,3629_20260101_102_0_13,,,0,,102_0_ASC_shp,,
210_0,Ferias Escolares_Util_20260101,17541_20260101_210_0_10,,,0,,210_0_CIRC_shp,,
110_0,Ferias Escolares_Util_20260101,18945_20260101_110_0_11,,,0,,110_0_ASC_shp,,
210_0,Ferias Escolares_Util_20260101,17541_20260101_210_0_11,,,0,,210_0_CIRC_shp,,
115_0,Inverno_Sabado_20260101,8045_20260101_115_0_15,,,1,,115_0_DESC_shp,,
115_0,Inverno_Sabado_20260101,8045_20260101_115_0_25,,,1,,115_0_DESC_shp,,
201_2,Agosto_DomingoFeriado_20260101,6607_20260101_201_2_15,,,0,,201_2_ASC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_9,,,1,,171_0_DESC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_8,,,0,,171_0_ASC_shp,,
110_0,Ferias Escolares_Util_20260101,18945_20260101_110_0_18,,,1,,110_0_DESC_shp,,
110_0,Ferias Escolares_Util_20260101,18945_20260101_110_0_19,,,0,,110_0_ASC_shp,,
169_0,Inverno_Util_20260101,6160_20260101_169_0_15,,,0,,169_0_ASC_shp,,
169_0,Inverno_Util_20260101,6160_20260101_169_0_25,,,0,,169_0_ASC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_2,,,1,,76_0_DESC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_3,,,0,,76_0_ASC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_4,,,1,,76_0_DESC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_5,,,0,,76_0_ASC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_6,,,1,,76_0_DESC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_7,,,0,,76_0_ASC_shp,,
76_0,Inverno_Util_20260101,11439_20260101_76_0_8,,,1,,76_0_DESC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_3,,,1,,171_0_DESC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_2,,,0,,171_0_ASC_shp,,
79_0,Inverno_Util_20260101,14263_20260101_79_0_21,,,1,,79_0_DESC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_5,,,1,,171_0_DESC_shp,,
79_0,Inverno_Util_20260101,14263_20260101_79_0_11,,,1,,79_0_DESC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_4,,,0,,171_0_ASC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_7,,,1,,171_0_DESC_shp,,
277_0,Feriados_Agosto_DomingoFeriado_20260101,45297_20260101_277_0_5,,,0,,277_0_ASC_shp,,
171_0,Ferias Escolares_Util_20260101,7024_20260101_171_0_6,,,0,,171_0_ASC_shp,,
76_0,Agosto_DomingoFeriado_20260101,11269_20260101_76_0_13,,,0,,76_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_42,,,1,,161_0_DESC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_43,,,0,,161_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_40,,,1,,161_0_DESC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_41,,,0,,161_0_ASC_shp,,
209_0,Agosto_DomingoFeriado_20260101,17530_20260101_209_0_4,,,0,,209_0_CIRC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_46,,,1,,161_0_DESC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_47,,,0,,161_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_8,,,1,,106_0_DESC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_44,,,1,,161_0_DESC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_9,,,0,,106_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_45,,,0,,161_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_6,,,1,,106_0_DESC_shp,,
196_0,Feriados_DomingoFeriado_20260101,4112_20260101_196_0_18,,,0,,196_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_7,,,0,,106_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_4,,,1,,106_0_DESC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_48,,,1,,161_0_DESC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_5,,,0,,106_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,18996_20260101_161_0_49,,,0,,161_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_2,,,1,,106_0_DESC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6334_20260101_106_0_3,,,0,,106_0_ASC_shp,,
170_0,Inverno_Util_20260101,3863_20260101_170_0_14,,,1,,170_0_DESC_shp,,
191_0,Feriados_DomingoFeriado_20260101,19348_20260101_191_0_8,,,0,,191_0_CIRC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_21,,,1,,241_0_DESC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_20,,,0,,241_0_ASC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_23,,,1,,241_0_DESC_shp,,
143_0,Natal & Ano Novo_DomingoFeriado_20260101,17107_20260101_143_0_20,,,1,,143_0_DESC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_22,,,0,,241_0_ASC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_25,,,1,,241_0_DESC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_24,,,0,,241_0_ASC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_27,,,1,,241_0_DESC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_26,,,0,,241_0_ASC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_29,,,1,,241_0_DESC_shp,,
241_0,Feriados_Agosto_DomingoFeriado_20260101,21528_20260101_241_0_28,,,0,,241_0_ASC_shp,,
160_0,Inverno_Sabado_20260101,1335_20260101_160_0_50,,,1,,160_0_DESC_shp,,
160_0,Inverno_Sabado_20260101,1335_20260101_160_0_40,,,1,,160_0_DESC_shp,,
160_0,Inverno_Sabado_20260101,1335_20260101_160_0_30,,,1,,160_0_DESC_shp,,
160_0,Inverno_Sabado_20260101,1335_20260101_160_0_20,,,1,,160_0_DESC_shp,,
160_0,Inverno_Sabado_20260101,1335_20260101_160_0_10,,,1,,160_0_DESC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_7,,,0,,101_0_ASC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_6,,,1,,101_0_DESC_shp,,
143_0,Feriados_Agosto_DomingoFeriado_20260101,4048_20260101_143_0_21,,,0,,143_0_ASC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_5,,,0,,101_0_ASC_shp,,
168_2,Agosto_DomingoFeriado_20260101,19182_20260101_168_2_5,,,0,,168_2_ASC_shp,,
105_0,Feriados_Agosto_DomingoFeriado_20260101,3953_20260101_105_0_23,,,1,,105_0_DESC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_4,,,1,,101_0_DESC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_3,,,0,,101_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_192,,,0,,161_0_ASC_shp,,
143_0,Feriados_Agosto_DomingoFeriado_20260101,4048_20260101_143_0_11,,,0,,143_0_ASC_shp,,
116_0,Ferias Escolares_Util_20260101,4336_20260101_116_0_10,,,1,,116_0_DESC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_2,,,1,,101_0_DESC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_182,,,0,,161_0_ASC_shp,,
105_0,Feriados_Agosto_DomingoFeriado_20260101,3953_20260101_105_0_13,,,1,,105_0_DESC_shp,,
213_0,Inverno_DomingoFeriado_20260101,17834_20260101_213_0_3,,,1,,213_0_DESC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_152,,,0,,161_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_142,,,0,,161_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_172,,,0,,161_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_162,,,0,,161_0_ASC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_9,,,0,,101_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_132,,,0,,161_0_ASC_shp,,
172_1,Inverno_Util_20260101,5271_20260101_172_1_10,,,1,,172_1_DESC_shp,,
101_0,Feriados_Agosto_DomingoFeriado_20260101,3482_20260101_101_0_8,,,1,,101_0_DESC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_3,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_2,,,1,,150_0_DESC_shp,,
171_0,Feriados_DomingoFeriado_20260101,51308_20260101_171_0_5,,,1,,171_0_DESC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_7,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_6,,,1,,150_0_DESC_shp,,
150_0,Inverno_Util_20260101,6877_20260101_150_0_15,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_5,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_4,,,1,,150_0_DESC_shp,,
200_0,Ferias Escolares_Util_20260101,5832_20260101_200_0_11,,,0,,200_0_ASC_shp,,
178_0,Feriados_Agosto_DomingoFeriado_20260101,4217_20260101_178_0_15,,,0,,178_0_ASC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_9,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6889_20260101_150_0_8,,,1,,150_0_DESC_shp,,
174_0,Feriados_DomingoFeriado_20260101,8132_20260101_174_0_22,,,1,,174_0_DESC_shp,,
174_0,Feriados_DomingoFeriado_20260101,8132_20260101_174_0_32,,,1,,174_0_DESC_shp,,
76_0,Inverno_Sabado_20260101,11281_20260101_76_0_14,,,1,,76_0_DESC_shp,,
213_0,Inverno_Util_20260101,17852_20260101_213_0_7,,,1,,213_0_DESC_shp,,
174_0,Feriados_DomingoFeriado_20260101,8132_20260101_174_0_12,,,1,,174_0_DESC_shp,,
106_0,Agosto_DomingoFeriado_20260101,6300_20260101_106_0_12,,,1,,106_0_DESC_shp,,
174_0,Feriados_DomingoFeriado_20260101,8132_20260101_174_0_42,,,1,,174_0_DESC_shp,,
124_0,Inverno_Util_20260101,7378_20260101_124_0_10,,,1,,124_0_DESC_shp,,
124_0,Inverno_Util_20260101,7378_20260101_124_0_30,,,1,,124_0_DESC_shp,,
107_0,Verao_Util_20260101,5077_20260101_107_0_10,,,1,,107_0_DESC_shp,,
124_0,Inverno_Util_20260101,7378_20260101_124_0_20,,,1,,124_0_DESC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1183_20260101_159_0_17,,,0,,159_0_ASC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1183_20260101_159_0_37,,,0,,159_0_ASC_shp,,
146_0,Ferias Escolares_Util_20260101,3069_20260101_146_0_24,,,1,,146_0_DESC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1183_20260101_159_0_27,,,0,,159_0_ASC_shp,,
147_0,Inverno_Util_20260101,3251_20260101_147_0_13,,,0,,147_0_ASC_shp,,
146_0,Ferias Escolares_Util_20260101,3069_20260101_146_0_14,,,1,,146_0_DESC_shp,,
106_0,Agosto_DomingoFeriado_20260101,6339_20260101_106_0_13,,,0,,106_0_ASC_shp,,
210_0,Inverno_Util_20260101,17538_20260101_210_0_4,,,0,,210_0_CIRC_shp,,
112_1,Agosto_DomingoFeriado_20260101,7194_20260101_112_1_16,,,1,,112_1_DESC_shp,,
227_0,Verao_Util_20260101,19290_20260101_227_0_23,,,0,,227_0_CIRC_shp,,
227_0,Verao_Util_20260101,19290_20260101_227_0_22,,,0,,227_0_CIRC_shp,,
227_0,Verao_Util_20260101,19290_20260101_227_0_21,,,0,,227_0_CIRC_shp,,
145_0,Ferias Escolares_Util_20260101,7990_20260101_145_0_21,,,1,,145_0_DESC_shp,,
227_0,Verao_Util_20260101,19290_20260101_227_0_20,,,0,,227_0_CIRC_shp,,
145_0,Ferias Escolares_Util_20260101,7990_20260101_145_0_11,,,1,,145_0_DESC_shp,,
147_0,Agosto_Sabado_20260101,18891_20260101_147_0_4,,,1,,147_0_DESC_shp,,
165_0,Verao_Util_20260101,3132_20260101_165_0_15,,,0,,165_0_ASC_shp,,
145_0,Verao_Util_20260101,7996_20260101_145_0_18,,,0,,145_0_ASC_shp,,
190_0,Ferias Escolares_Util_20260101,5026_20260101_190_0_2,,,1,,190_0_DESC_shp,,
245_0,Verao_Util_20260101,21686_20260101_245_0_9,,,0,,245_0_CIRC_shp,,
190_0,Ferias Escolares_Util_20260101,5026_20260101_190_0_3,,,0,,190_0_ASC_shp,,
200_0,Ferias Escolares_Util_20260101,5804_20260101_200_0_14,,,1,,200_0_DESC_shp,,
171_0,Ferias Escolares_Util_20260101,7097_20260101_171_0_12,,,1,,171_0_DESC_shp,,
104_0,Inverno_DomingoFeriado_20260101,4786_20260101_104_0_12,,,1,,104_0_DESC_shp,,
167_0,Verao_Util_20260101,18783_20260101_167_0_3,,,0,,167_0_ASC_shp,,
199_0,Verao_Util_20260101,5362_20260101_199_0_15,,,0,,199_0_ASC_shp,,
169_0,Feriados_Agosto_DomingoFeriado_20260101,17822_20260101_169_0_43,,,0,,169_0_ASC_shp,,
169_0,Feriados_Agosto_DomingoFeriado_20260101,17822_20260101_169_0_42,,,1,,169_0_DESC_shp,,
169_0,Feriados_Agosto_DomingoFeriado_20260101,17822_20260101_169_0_41,,,0,,169_0_ASC_shp,,
169_0,Feriados_Agosto_DomingoFeriado_20260101,17822_20260101_169_0_40,,,1,,169_0_DESC_shp,,
108_0,Verao_Util_20260101,5961_20260101_108_0_14,,,1,,108_0_DESC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_8,,,1,,150_0_DESC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_9,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_4,,,1,,150_0_DESC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_5,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_6,,,1,,150_0_DESC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_7,,,0,,150_0_ASC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_2,,,1,,150_0_DESC_shp,,
150_0,Inverno_Util_20260101,6770_20260101_150_0_3,,,0,,150_0_ASC_shp,,
198_0,Verao_Util_20260101,4972_20260101_198_0_14,,,0,,198_0_ASC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_7,,,1,,148_0_DESC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_6,,,0,,148_0_ASC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_5,,,1,,148_0_DESC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_4,,,0,,148_0_ASC_shp,,
152_0,Inverno_Util_20260101,7793_20260101_152_0_11,,,1,,152_0_DESC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_3,,,1,,148_0_DESC_shp,,
123_0,Agosto_Sabado_20260101,2943_20260101_123_0_15,,,1,,123_0_DESC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_2,,,0,,148_0_ASC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_1,,,1,,148_0_DESC_shp,,
158_0,Feriados_Agosto_DomingoFeriado_20260101,1151_20260101_158_0_10,,,0,,158_0_CIRC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_9,,,1,,148_0_DESC_shp,,
169_0,Agosto_Sabado_20260101,17754_20260101_169_0_7,,,1,,169_0_DESC_shp,,
148_0,Inverno_Util_20260101,3412_20260101_148_0_8,,,0,,148_0_ASC_shp,,
159_0,Inverno_Util_20260101,1178_20260101_159_0_24,,,1,,159_0_DESC_shp,,
159_0,Inverno_Util_20260101,1178_20260101_159_0_34,,,1,,159_0_DESC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_19,,,0,,278_0_CIRC_shp,,
159_0,Inverno_Util_20260101,1178_20260101_159_0_14,,,1,,159_0_DESC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_18,,,0,,278_0_CIRC_shp,,
159_0,Inverno_Util_20260101,1178_20260101_159_0_64,,,1,,159_0_DESC_shp,,
204_0,Ferias Escolares_Util_20260101,4622_20260101_204_0_12,,,0,,204_0_ASC_shp,,
159_0,Inverno_Util_20260101,1178_20260101_159_0_44,,,1,,159_0_DESC_shp,,
102_0,Inverno_Sabado_20260101,3632_20260101_102_0_17,,,0,,102_0_ASC_shp,,
159_0,Inverno_Util_20260101,1178_20260101_159_0_54,,,1,,159_0_DESC_shp,,
200_0,Verao_Util_20260101,5834_20260101_200_0_13,,,0,,200_0_ASC_shp,,
177_0,Agosto_Sabado_20260101,6103_20260101_177_0_11,,,0,,177_0_ASC_shp,,
177_0,Agosto_Sabado_20260101,6103_20260101_177_0_21,,,0,,177_0_ASC_shp,,
172_1,Feriados_DomingoFeriado_20260101,5187_20260101_172_1_22,,,1,,172_1_DESC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_11,,,0,,278_0_CIRC_shp,,
177_0,Agosto_Sabado_20260101,6103_20260101_177_0_31,,,0,,177_0_ASC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_10,,,0,,278_0_CIRC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_13,,,0,,278_0_CIRC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_12,,,0,,278_0_CIRC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_15,,,0,,278_0_CIRC_shp,,
165_0,Feriados_DomingoFeriado_20260101,3116_20260101_165_0_25,,,0,,165_0_ASC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_9,,,0,,196_0_ASC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_14,,,0,,278_0_CIRC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_8,,,1,,196_0_DESC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_17,,,0,,278_0_CIRC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_248,,,0,,161_0_ASC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_7,,,0,,196_0_ASC_shp,,
278_0,Inverno_DomingoFeriado_20260101,45252_20260101_278_0_16,,,0,,278_0_CIRC_shp,,
165_0,Feriados_DomingoFeriado_20260101,3116_20260101_165_0_15,,,0,,165_0_ASC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_6,,,1,,196_0_DESC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_5,,,0,,196_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_218,,,0,,161_0_ASC_shp,,
112_0,Inverno_Util_20260101,7281_20260101_112_0_11,,,0,,112_0_ASC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_4,,,1,,196_0_DESC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_208,,,0,,161_0_ASC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_3,,,0,,196_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_238,,,0,,161_0_ASC_shp,,
196_0,Inverno_Util_20260101,4107_20260101_196_0_2,,,1,,196_0_DESC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_9,,,0,,160_0_ASC_shp,,
161_0,Verao_Util_20260101,19000_20260101_161_0_228,,,0,,161_0_ASC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_8,,,1,,160_0_DESC_shp,,
198_0,Inverno_DomingoFeriado_20260101,4961_20260101_198_0_13,,,0,,198_0_ASC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_7,,,0,,160_0_ASC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_6,,,1,,160_0_DESC_shp,,
198_0,Inverno_Sabado_20260101,4956_20260101_198_0_13,,,1,,198_0_DESC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_5,,,0,,160_0_ASC_shp,,
198_0,Inverno_Sabado_20260101,4956_20260101_198_0_23,,,1,,198_0_DESC_shp,,
199_0,Agosto_DomingoFeriado_20260101,18886_20260101_199_0_8,,,1,,199_0_DESC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_4,,,1,,160_0_DESC_shp,,
200_0,Agosto_DomingoFeriado_20260101,18849_20260101_200_0_9,,,0,,200_0_ASC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_3,,,0,,160_0_ASC_shp,,
160_0,Feriados_DomingoFeriado_20260101,1339_20260101_160_0_2,,,1,,160_0_DESC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_27,,,0,,174_0_ASC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_26,,,1,,174_0_DESC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_25,,,0,,174_0_ASC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_24,,,1,,174_0_DESC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_23,,,0,,174_0_ASC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_22,,,1,,174_0_DESC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_21,,,0,,174_0_ASC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_20,,,1,,174_0_DESC_shp,,
198_0,Inverno_Util_20260101,4949_20260101_198_0_14,,,0,,198_0_ASC_shp,,
174_0,Verao_Util_20260101,8147_20260101_174_0_14,,,0,,174_0_ASC_shp,,
239_2,Natal & Ano Novo_DomingoFeriado_20260101,39395_20260101_239_2_6,,,0,,239_2_CIRC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_29,,,0,,174_0_ASC_shp,,
172_0,Feriados_DomingoFeriado_20260101,5187_20260101_172_0_12,,,1,,172_0_DESC_shp,,
174_0,Natal & Ano Novo_DomingoFeriado_20260101,17388_20260101_174_0_28,,,1,,174_0_DESC_shp,,
115_0,Agosto_DomingoFeriado_20260101,18789_20260101_115_0_8,,,1,,115_0_DESC_shp,,
116_0,Inverno_Util_20260101,4264_20260101_116_0_13,,,0,,116_0_ASC_shp,,
172_1,Feriados_Agosto_DomingoFeriado_20260101,5200_20260101_172_1_20,,,1,,172_1_DESC_shp,,
143_1,Verao_Util_20260101,4039_20260101_143_1_19,,,0,,143_1_ASC_shp,,
116_0,Inverno_Util_20260101,4264_20260101_116_0_23,,,0,,116_0_ASC_shp,,
172_1,Ferias Escolares_Util_20260101,5264_20260101_172_1_12,,,1,,172_1_DESC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_9,,,0,,121_0_ASC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_8,,,1,,121_0_DESC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_7,,,0,,121_0_ASC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_6,,,1,,121_0_DESC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_5,,,0,,121_0_ASC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_4,,,1,,121_0_DESC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_3,,,0,,121_0_ASC_shp,,
121_0,Ferias Escolares_Util_20260101,4170_20260101_121_0_2,,,1,,121_0_DESC_shp,,
201_2,Agosto_DomingoFeriado_20260101,6590_20260101_201_2_15,,,0,,201_2_ASC_shp,,
198_0,Agosto_DomingoFeriado_20260101,4945_20260101_198_0_14,,,0,,198_0_ASC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_8,,,0,,105_0_ASC_shp,,
175_0,Verao_Util_20260101,6720_20260101_175_0_18,,,0,,175_0_ASC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_9,,,1,,105_0_DESC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_6,,,0,,105_0_ASC_shp,,
177_0,Verao_Util_20260101,6108_20260101_177_0_4,,,1,,177_0_DESC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_7,,,1,,105_0_DESC_shp,,
177_0,Verao_Util_20260101,6108_20260101_177_0_5,,,0,,177_0_ASC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_4,,,0,,105_0_ASC_shp,,
177_0,Agosto_DomingoFeriado_20260101,6089_20260101_177_0_13,,,0,,177_0_ASC_shp,,
177_0,Verao_Util_20260101,6108_20260101_177_0_6,,,1,,177_0_DESC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_5,,,1,,105_0_DESC_shp,,
177_0,Agosto_DomingoFeriado_20260101,6089_20260101_177_0_23,,,0,,177_0_ASC_shp,,
177_0,Verao_Util_20260101,6108_20260101_177_0_7,,,0,,177_0_ASC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_2,,,0,,105_0_ASC_shp,,
199_0,Agosto_DomingoFeriado_20260101,5374_20260101_199_0_2,,,0,,199_0_ASC_shp,,
177_0,Agosto_DomingoFeriado_20260101,6089_20260101_177_0_33,,,0,,177_0_ASC_shp,,
105_0,Agosto_Sabado_20260101,3951_20260101_105_0_3,,,1,,105_0_DESC_shp,,
177_0,Verao_Util_20260101,6108_20260101_177_0_2,,,1,,177_0_DESC_shp,,
64_0,Agosto_DomingoFeriado_20260101,12995_20260101_64_0_3,,,1,,64_0_DESC_shp,,
177_0,Verao_Util_20260101,6108_20260101_177_0_3,,,0,,177_0_ASC_shp,,
172_0,Feriados_Agosto_DomingoFeriado_20260101,5200_20260101_172_0_10,,,1,,172_0_DESC_shp,,
64_0,Agosto_DomingoFeriado_20260101,12995_20260101_64_0_2,,,0,,64_0_ASC_shp,,
